InseeXls_CodeCommune	InseeXls_NameCommune	InseeXls_Population	Wiki_UrlInCommune	W_Pays	W_Region	W_Departement	W_Arrondissement	W_Canton	W_Intercommunalite	W_CodePostal	W_CodeCommune	W_Population	W_Densite	W_Cordommees	W_Altitude	W_Superficie	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr	G_Coordinates_northeast_Lat_1	G_Coordinates_northeast_Lng_1	G_Coordinates_southwest_Lat_2	G_Coordinates_southwest_Lng_2	G_Coordinates_location_Lat_3	G_Coordinates_location_Lng_3	G_PlaceId	How_Get_GooglePlaceID	G_Locality_long_name	G_Locality_short_name	G_Locality_types	G_AdminLevel_1_long_name	G_AdminLevel_1_short_name	G_AdminLevel_1_types	G_AdminLevel_2_long_name	G_AdminLevel_2_short_name	G_AdminLevel_2_types	G_Country_long_name	G_Country_short_name	G_Country_types	G_postal_code_long_name	G_postal_code_short_name	G_postal_code_types	G_FormatAddress	G_Types	W_Cordommees_Convert	G_Name_ru	G_Name_uk	G_Name_en	F_Compare_InseeXls_CodeCommune_W_CodeCommune	F_Compare_InseeXls_NameCommune_Wiki_Url	F_Compare_InseeXls_NameCommune_G_Locality_long_name	Wiki_UrlInCommuneSnipet	Wiki_NameSnipet	Wiki_Old_UrlInCommune	Wiki_Old_NameSnipet	ColResultInSnipet
77175	Évry-Grégy-sur-Yerre	2 671	/wiki/Évry-Grégy-sur-Yerre	France	Île-de-France	Seine-et-Marne	Melun	Fontenay-Trésigny	Communauté de communes de la Brie des Rivières et Châteaux	77166	77175	2 671 hab. (2014)	140 hab./km2	48° 39′ 06″ , 2° 37′ 54″ 	91 m (min. : 50 m) (max. : 97 m)	19,12 km2		Еврі-Грежі-сюр-Єрр	Évry-Grégy-sur-Yerre	Évry-Grégy-sur-Yerre	Évry-Grégy-sur-Yerre	Évry-Grégy-sur-Yerre	Évry-Grégy-sur-Yerre	Évry-Grégy-sur-Yerres	Évry-Grégy-sur-Yerre			Évry-Grégy-sur-Yerre				Évry-Grégy-sur-Yerre	Évry-Grégy-sur-Yerre		Evry-Grégy-sur-Yerre			https://uk.wikipedia.org/wiki/Еврі-Грежі-сюр-Єрр	https://en.wikipedia.org/wiki/Évry-Grégy-sur-Yerre	https://de.wikipedia.org/wiki/Évry-Grégy-sur-Yerre	https://pl.wikipedia.org/wiki/Évry-Grégy-sur-Yerre	https://es.wikipedia.org/wiki/Évry-Grégy-sur-Yerre	https://pt.wikipedia.org/wiki/Évry-Grégy-sur-Yerre	https://it.wikipedia.org/wiki/Évry-Grégy-sur-Yerres	https://nl.wikipedia.org/wiki/Évry-Grégy-sur-Yerre			https://sv.wikipedia.org/wiki/Évry-Grégy-sur-Yerre				https://hu.wikipedia.org/wiki/Évry-Grégy-sur-Yerre	https://sk.wikipedia.org/wiki/Évry-Grégy-sur-Yerre		https://sh.wikipedia.org/wiki/Evry-Grégy-sur-Yerre		48.682728	2.686184	48.623547	2.595809	48.6539418	2.6357442	ChIJcU5RVx_95UcRQFuMaMOCCwQ	None	Évry-Grégy-sur-Yerre	Évry-Grégy-sur-Yerre	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77166	77166	postal_code	77166 Évry-Grégy-sur-Yerre, France	locality,political	48.6516666667,2.63166666667	Эври-Грежи-Сюр-Йер	Еврі-Грежі-сюр-Єрр	Évry-Grégy-sur-Yerre	True	True	True	/wiki/Évry-Grégy-sur-Yerre	Évry-Grégy-sur-Yerre	None	None	1
77174	Everly	605	/wiki/Everly	France	Île-de-France	Seine-et-Marne	Provins	Provins	Communauté de communes Bassée-Montois	77157	77174	605 hab. (2014)	69 hab./km2	48° 28′ 01″ , 3° 14′ 59″ 	Min. 54 m – Max. 81 m	8,76 km2		Еверлі	Everly, Seine-et-Marne	Everly (Seine-et-Marne)	Everly	Everly	Everly	Everly	Everly (Frankrijk)			Everly, Seine-et-Marne	Everly			Everly (Seine-et-Marne)	Everly		Everly			https://uk.wikipedia.org/wiki/Еверлі	https://en.wikipedia.org/wiki/Everly,_Seine-et-Marne	https://de.wikipedia.org/wiki/Everly_(Seine-et-Marne)	https://pl.wikipedia.org/wiki/Everly	https://es.wikipedia.org/wiki/Everly	https://pt.wikipedia.org/wiki/Everly	https://it.wikipedia.org/wiki/Everly	https://nl.wikipedia.org/wiki/Everly_(Frankrijk)			https://sv.wikipedia.org/wiki/Everly,_Seine-et-Marne	https://cs.wikipedia.org/wiki/Everly			https://hu.wikipedia.org/wiki/Everly_(Seine-et-Marne)	https://sk.wikipedia.org/wiki/Everly		https://sh.wikipedia.org/wiki/Everly		48.4771518	3.2900221	48.4425931	3.238871	48.457725	3.2579099	ChIJk0h016Q770cRMGDY4caCCxw	None	Everly	Everly	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77157	77157	postal_code	77157 Everly, France	postal_code	48.4669444444,3.24972222222	None	None	None	True	True	True	/wiki/Everly	Everly	None	None	1
77179	Féricy	582	/wiki/Féricy	France	Île-de-France	Seine-et-Marne	Melun	Nangis	C.C. de la Brie des Rivières et Châteaux	77133	77179	582 hab. (2014)	62 hab./km2	48° 27′ 34″ , 2° 48′ 05″ 	Min. 52 m – Max. 109 m	9,33 km2		Ферисі	Féricy	Féricy	Féricy	Féricy	Féricy	Féricy	Féricy			Féricy				Féricy	Féricy					https://uk.wikipedia.org/wiki/Ферисі	https://en.wikipedia.org/wiki/Féricy	https://de.wikipedia.org/wiki/Féricy	https://pl.wikipedia.org/wiki/Féricy	https://es.wikipedia.org/wiki/Féricy	https://pt.wikipedia.org/wiki/Féricy	https://it.wikipedia.org/wiki/Féricy	https://nl.wikipedia.org/wiki/Féricy			https://sv.wikipedia.org/wiki/Féricy				https://hu.wikipedia.org/wiki/Féricy	https://sk.wikipedia.org/wiki/Féricy				48.481196	2.826114	48.447713	2.778574	48.4645579	2.802261	ChIJaVN4AMBY70cRAFuMaMOCCwQ	None	Féricy	Féricy	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77133	77133	postal_code	77133 Féricy, France	locality,political	48.4594444444,2.80138888889	Фериси	Ферисі	Féricy	True	True	True	/wiki/Féricy	Féricy	None	None	1
77178	Faÿ-lès-Nemours	475	/wiki/Faÿ-lès-Nemours	Intercommunalité,Communauté de communes  de Nemours	Île-de-France	Seine-et-Marne	Fontainebleau	Nemours	Communauté de communes Pays de Nemours	77167	77178	475 hab. (2014)	61 hab./km2	48° 13′ 55″ , 2° 40′ 28″ 	Min. 63 m – Max. 122 m	7,78 km2		Фаї-ле-Немур	Faÿ-lès-Nemours	Faÿ-lès-Nemours	Faÿ-lès-Nemours	Faÿ-lès-Nemours	Faÿ-lès-Nemours	Faÿ-lès-Nemours	Faÿ-lès-Nemours			Faÿ-lès-Nemours				Faÿ-lès-Nemours	Faÿ-lès-Nemours					https://uk.wikipedia.org/wiki/Фаї-ле-Немур	https://en.wikipedia.org/wiki/Faÿ-lès-Nemours	https://de.wikipedia.org/wiki/Faÿ-lès-Nemours	https://pl.wikipedia.org/wiki/Faÿ-lès-Nemours	https://es.wikipedia.org/wiki/Faÿ-lès-Nemours	https://pt.wikipedia.org/wiki/Faÿ-lès-Nemours	https://it.wikipedia.org/wiki/Faÿ-lès-Nemours	https://nl.wikipedia.org/wiki/Faÿ-lès-Nemours			https://sv.wikipedia.org/wiki/Faÿ-lès-Nemours				https://hu.wikipedia.org/wiki/Faÿ-lès-Nemours	https://sk.wikipedia.org/wiki/Faÿ-lès-Nemours				48.2338984803	2.67642478029	48.2312005197	2.67372681971	48.2325495	2.6750758	ChIJiVmaWsmI5UcRdHMf_pbvRqs	SendCoordinates	Faÿ-lès-Nemours	Faÿ-lès-Nemours	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77167	77167	postal_code	4 Lotissement l'Ouche À Catherine, 77167 Faÿ-lès-Nemours, France	street_address	48.2319444444,2.67444444444	None	None	None	True	True	True	/wiki/Faÿ-lès-Nemours	Faÿ-lès-Nemours	None	None	1
78618	Tilly	542	/wiki/Tilly_(Yvelines)	France	Île-de-France	Yvelines	Mantes-la-Jolie	Bonnières-sur-Seine	communauté de communes du pays Houdanais	78790	78618	542 hab. (2014)	69 hab./km2	48° 52′ 59″ , 1° 34′ 35″ 	Min. 109 m – Max. 152 m	7,80 km2		Тії (Івлін)	Tilly, Yvelines	Tilly (Yvelines)	Tilly (Yvelines)	Tilly (Yvelines)	Tilly (Yvelines)	Tilly (Yvelines)	Tilly (Yvelines)			Tilly, Yvelines				Tilly (Yvelines)	Tilly (Yvelines)					https://uk.wikipedia.org/wiki/Тії_(Івлін)	https://en.wikipedia.org/wiki/Tilly,_Yvelines	https://de.wikipedia.org/wiki/Tilly_(Yvelines)	https://pl.wikipedia.org/wiki/Tilly_(Yvelines)	https://es.wikipedia.org/wiki/Tilly_(Yvelines)	https://pt.wikipedia.org/wiki/Tilly_(Yvelines)	https://it.wikipedia.org/wiki/Tilly_(Yvelines)	https://nl.wikipedia.org/wiki/Tilly_(Yvelines)			https://sv.wikipedia.org/wiki/Tilly,_Yvelines				https://hu.wikipedia.org/wiki/Tilly_(Yvelines)	https://sk.wikipedia.org/wiki/Tilly_(Yvelines)				48.893147	1.607125	48.8638	1.545594	48.881929	1.575533	ChIJSXU4HLC65kcRsDaMaMOCCwQ	None	Tilly	Tilly	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political				Tilly, France	locality,political	48.8830555556,1.57638888889	Тийи	Тії	Tilly	True	True	True	/wiki/Tilly_(Yvelines)	Tilly	None	None	1
94028	Créteil	91 042	/wiki/Créteil	France	Île-de-France	Val-de-Marne	Créteil	Créteil-1,(bureau centralisateur),Créteil-2,(bureau centralisateur)	Métropole du Grand Paris,EPT GPSEA	94000	94028	91 042 hab. (2014)	7 965 hab./km2	48° 47′ 28″ , 2° 27′ 46″ 	Min. 31 m – Max. 74 m	11,43 km2	Кретей (город)	Кретей	Créteil	Créteil	Créteil	Créteil	Créteil	Créteil	Créteil	Créteil	Créteil	Créteil	Créteil	Créteil	Кретей	Créteil	Créteil (mesto)	Créteil	Créteil		https://ru.wikipedia.org/wiki/Кретей_(город)	https://uk.wikipedia.org/wiki/Кретей	https://en.wikipedia.org/wiki/Créteil	https://de.wikipedia.org/wiki/Créteil	https://pl.wikipedia.org/wiki/Créteil	https://es.wikipedia.org/wiki/Créteil	https://pt.wikipedia.org/wiki/Créteil	https://it.wikipedia.org/wiki/Créteil	https://nl.wikipedia.org/wiki/Créteil	https://da.wikipedia.org/wiki/Créteil	https://no.wikipedia.org/wiki/Créteil	https://sv.wikipedia.org/wiki/Créteil	https://cs.wikipedia.org/wiki/Créteil	https://ro.wikipedia.org/wiki/Créteil	https://bg.wikipedia.org/wiki/Кретей	https://hu.wikipedia.org/wiki/Créteil	https://sk.wikipedia.org/wiki/Créteil_(mesto)	https://sl.wikipedia.org/wiki/Créteil	https://sh.wikipedia.org/wiki/Créteil		48.8073389	2.4773736	48.7619287	2.4274896	48.7884823	2.4567614	ChIJl3xXlLIM5kcR8ITY4caCCxw	None	Créteil	Créteil	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Val-de-Marne	Val-de-Marne	administrative_area_level_2,political	France	FR	country,political	94000	94000	postal_code	94000 Créteil, France	postal_code	48.7911111111,2.46277777778	None	None	None	True	True	True	/wiki/Créteil	Créteil	None	None	1
94022	Choisy-le-Roi	43 405	/wiki/Choisy-le-Roi	France	Île-de-France	Val-de-Marne	Créteil	Choisy-le-Roi	Métropole du Grand Paris (Grand-Orly Seine Bièvre)	94600	94022	43 405 hab. (2014)	7 994 hab./km2	48° 45′ 59″ , 2° 24′ 28″ 	Min. 31 m – Max. 49 m	5,43 km2	Шуази-ле-Руа	Шуазі-ле-Руа	Choisy-le-Roi	Choisy-le-Roi	Choisy-le-Roi	Choisy-le-Roi	Choisy-le-Roi	Choisy-le-Roi	Choisy-le-Roi		Choisy-le-Roi	Choisy-le-Roi	Choisy-le-Roi	Choisy-le-Roi		Choisy-le-Roi	Choisy-le-Roi (mesto)	Choisy-le-Roi	Choisy-le-Roi		https://ru.wikipedia.org/wiki/Шуази-ле-Руа	https://uk.wikipedia.org/wiki/Шуазі-ле-Руа	https://en.wikipedia.org/wiki/Choisy-le-Roi	https://de.wikipedia.org/wiki/Choisy-le-Roi	https://pl.wikipedia.org/wiki/Choisy-le-Roi	https://es.wikipedia.org/wiki/Choisy-le-Roi	https://pt.wikipedia.org/wiki/Choisy-le-Roi	https://it.wikipedia.org/wiki/Choisy-le-Roi	https://nl.wikipedia.org/wiki/Choisy-le-Roi		https://no.wikipedia.org/wiki/Choisy-le-Roi	https://sv.wikipedia.org/wiki/Choisy-le-Roi	https://cs.wikipedia.org/wiki/Choisy-le-Roi	https://ro.wikipedia.org/wiki/Choisy-le-Roi		https://hu.wikipedia.org/wiki/Choisy-le-Roi	https://sk.wikipedia.org/wiki/Choisy-le-Roi_(mesto)	https://sl.wikipedia.org/wiki/Choisy-le-Roi	https://sh.wikipedia.org/wiki/Choisy-le-Roi		48.7774196	2.4405295	48.7497722	2.3980347	48.7691179	2.4213947	ChIJSzO-mZB05kcR4ITY4caCCxw	None				Île-de-France	Île-de-France	administrative_area_level_1,political	Val-de-Marne	Val-de-Marne	administrative_area_level_2,political	France	FR	country,political	94600	94600	postal_code	94600, France	postal_code	48.7663888889,2.40777777778	None	None	None	True	True	False	/wiki/Choisy-le-Roi	Choisy-le-Roi	None	None	1
94021	Chevilly-Larue	19 151	/wiki/Chevilly-Larue	France	Île-de-France	Val-de-Marne	L'Haÿ-les-Roses	Thiais	Métropole du Grand Paris,EPT Grand-Orly Seine Bièvre	94550	94021	19 151 hab. (2014)	4 538 hab./km2	48° 45′ 59″ , 2° 21′ 12″ 	Min. 83 m – Max. 94 m	4,22 km2	Шевильи-Ларю	Шевії-Ларю	Chevilly-Larue	Chevilly-Larue	Chevilly-Larue	Chevilly-Larue		Chevilly-Larue	Chevilly-Larue		Chevilly-Larue	Chevilly-Larue		Chevilly-Larue		Chevilly-Larue	Chevilly-Larue		Chevilly-Larue		https://ru.wikipedia.org/wiki/Шевильи-Ларю	https://uk.wikipedia.org/wiki/Шевії-Ларю	https://en.wikipedia.org/wiki/Chevilly-Larue	https://de.wikipedia.org/wiki/Chevilly-Larue	https://pl.wikipedia.org/wiki/Chevilly-Larue	https://es.wikipedia.org/wiki/Chevilly-Larue		https://it.wikipedia.org/wiki/Chevilly-Larue	https://nl.wikipedia.org/wiki/Chevilly-Larue		https://no.wikipedia.org/wiki/Chevilly-Larue	https://sv.wikipedia.org/wiki/Chevilly-Larue		https://ro.wikipedia.org/wiki/Chevilly-Larue		https://hu.wikipedia.org/wiki/Chevilly-Larue	https://sk.wikipedia.org/wiki/Chevilly-Larue		https://sh.wikipedia.org/wiki/Chevilly-Larue		48.7794069	2.3686696	48.7563065	2.3328113	48.7680546	2.3511949	ChIJQX9CrK925kcR0ITY4caCCxw	None	Chevilly-Larue	Chevilly-Larue	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Val-de-Marne	Val-de-Marne	administrative_area_level_2,political	France	FR	country,political	94550	94550	postal_code	94550 Chevilly-Larue, France	postal_code	48.7663888889,2.35333333333	None	None	None	True	True	True	/wiki/Chevilly-Larue	Chevilly-Larue	None	None	1
78281	Goussonville	614	/wiki/Goussonville	France	Île-de-France	Yvelines	Mantes-la-Jolie	Bonnières-sur-Seine	Grand Paris Seine et Oise	78930	78281	614 hab. (2014)	132 hab./km2	48° 55′ 14″ , 1° 45′ 56″ 	Min. 59 m – Max. 138 m	4,66 km2		Гуссонвіль	Goussonville	Goussonville	Goussonville	Goussonville	Goussonville	Goussonville	Goussonville			Goussonville				Goussonville	Goussonville					https://uk.wikipedia.org/wiki/Гуссонвіль	https://en.wikipedia.org/wiki/Goussonville	https://de.wikipedia.org/wiki/Goussonville	https://pl.wikipedia.org/wiki/Goussonville	https://es.wikipedia.org/wiki/Goussonville	https://pt.wikipedia.org/wiki/Goussonville	https://it.wikipedia.org/wiki/Goussonville	https://nl.wikipedia.org/wiki/Goussonville			https://sv.wikipedia.org/wiki/Goussonville				https://hu.wikipedia.org/wiki/Goussonville	https://sk.wikipedia.org/wiki/Goussonville				48.943126	1.784642	48.9071101	1.748961	48.91997	1.764587	ChIJPdkokT-W5kcRQD-MaMOCCwQ	None	Goussonville	Goussonville	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political				Goussonville, France	locality,political	48.9205555556,1.76555555556	Гуссонвиль	Гуссонвіль	Goussonville	True	True	True	/wiki/Goussonville	Goussonville	None	None	1
78283	Grandchamp	322	/wiki/Grandchamp_(Yvelines)	France	Île-de-France	Yvelines	Mantes-la-Jolie	Bonnières-sur-Seine	Communauté de communes du pays Houdanais	78113	78283	322 hab. (2014)	53 hab./km2	48° 43′ 08″ , 1° 37′ 17″ 	Min. 123 m – Max. 183 m	6,05 km2		Граншам (Івлін)	Grandchamp, Yvelines	Grandchamp (Yvelines)	Grandchamp (Yvelines)	Grandchamp (Yvelines)	Grandchamp (Yvelines)	Grandchamp (Yvelines)	Grandchamp (Yvelines)			Grandchamp, Yvelines				Grandchamp (Yvelines)	Grandchamp (Yvelines)					https://uk.wikipedia.org/wiki/Граншам_(Івлін)	https://en.wikipedia.org/wiki/Grandchamp,_Yvelines	https://de.wikipedia.org/wiki/Grandchamp_(Yvelines)	https://pl.wikipedia.org/wiki/Grandchamp_(Yvelines)	https://es.wikipedia.org/wiki/Grandchamp_(Yvelines)	https://pt.wikipedia.org/wiki/Grandchamp_(Yvelines)	https://it.wikipedia.org/wiki/Grandchamp_(Yvelines)	https://nl.wikipedia.org/wiki/Grandchamp_(Yvelines)			https://sv.wikipedia.org/wiki/Grandchamp,_Yvelines				https://hu.wikipedia.org/wiki/Grandchamp_(Yvelines)	https://sk.wikipedia.org/wiki/Grandchamp_(Yvelines)				48.7363519	1.64109	48.7051041	1.5870421	48.719453	1.621088	ChIJwcrJzWmn5kcRt2958D1M7fI	None	Grandchamp	Grandchamp	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78113	78113	postal_code	78113 Grandchamp, France	locality,political	48.7188888889,1.62138888889	Граншам	Граншам	Grandchamp	True	True	True	/wiki/Grandchamp_(Yvelines)	Grandchamp	None	None	1
78285	Gressey	551	/wiki/Gressey	France	Île-de-France	Yvelines	Mantes-la-Jolie	Bonnières-sur-Seine	Communauté de communes du pays Houdanais	78550	78285	551 hab. (2014)	77 hab./km2	48° 50′ 05″ , 1° 36′ 34″ 	Min. 106 m – Max. 158 m	7,11 km2		Грессе	Gressey	Gressey	Gressey	Gressey	Gressey	Gressey	Gressey			Gressey				Gressey	Gressey					https://uk.wikipedia.org/wiki/Грессе	https://en.wikipedia.org/wiki/Gressey	https://de.wikipedia.org/wiki/Gressey	https://pl.wikipedia.org/wiki/Gressey	https://es.wikipedia.org/wiki/Gressey	https://pt.wikipedia.org/wiki/Gressey	https://it.wikipedia.org/wiki/Gressey	https://nl.wikipedia.org/wiki/Gressey			https://sv.wikipedia.org/wiki/Gressey				https://hu.wikipedia.org/wiki/Gressey	https://sk.wikipedia.org/wiki/Gressey				48.848941	1.6228859	48.8170069	1.578838	48.831853	1.609202	ChIJM0HabgGl5kcRID-MaMOCCwQ	None	Gressey	Gressey	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political				Gressey, France	locality,political	48.8347222222,1.60944444444	Грессе	Грессе	Gressey	True	True	True	/wiki/Gressey	Gressey	None	None	1
78289	Grosrouvre	937	/wiki/Grosrouvre	France	Île-de-France	Yvelines	Rambouillet	Aubergenville	Communauté de communes Cœur d'Yvelines	78490	78289	aire urbaine,933 hab.	75 hab./km2	48° 46′ 59″ , 1° 45′ 47″ 	Min. 119 m – Max. 185 m	12,43 km2		Грорувр (Івлін)	Grosrouvre	Grosrouvre	Grosrouvre	Grosrouvre	Grosrouvre	Grosrouvre	Grosrouvre			Grosrouvre				Grosrouvre	Grosrouvre					https://uk.wikipedia.org/wiki/Грорувр_(Івлін)	https://en.wikipedia.org/wiki/Grosrouvre	https://de.wikipedia.org/wiki/Grosrouvre	https://pl.wikipedia.org/wiki/Grosrouvre	https://es.wikipedia.org/wiki/Grosrouvre	https://pt.wikipedia.org/wiki/Grosrouvre	https://it.wikipedia.org/wiki/Grosrouvre	https://nl.wikipedia.org/wiki/Grosrouvre			https://sv.wikipedia.org/wiki/Grosrouvre				https://hu.wikipedia.org/wiki/Grosrouvre	https://sk.wikipedia.org/wiki/Grosrouvre				48.7983508	1.7992509	48.7613569	1.722452	48.7822249	1.760775	ChIJQSnlfzOf5kcR3V5dvraLqn0	None	Grosrouvre	Grosrouvre	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78490	78490	postal_code	78490 Grosrouvre, France	locality,political	48.7830555556,1.76305555556	Грорувр	Грорувр	Grosrouvre	True	True	True	/wiki/Grosrouvre	Grosrouvre	None	None	1
77379	Provins	11 736	/wiki/Provins	France	Île-de-France	Seine-et-Marne	Provins	Provins	Communauté de communes du Provinois	77160	77379	aire urbaine,12 270 hab. (2013)	797 hab./km2	48° 33′ 37″ , 3° 17′ 56″ 	Min. 86 m – Max. 168 m	14,72 km2	Провен	Провен (Сена і Марна)	Provins	Provins	Provins	Provins	Provins	Provins	Provins	Provins (Seine-et-Marne)	Provins (by)	Provins, Seine-et-Marne	Provins	Provins		Provins	Provins	Provins	Provins	Provins	https://ru.wikipedia.org/wiki/Провен	https://uk.wikipedia.org/wiki/Провен_(Сена_і_Марна)	https://en.wikipedia.org/wiki/Provins	https://de.wikipedia.org/wiki/Provins	https://pl.wikipedia.org/wiki/Provins	https://es.wikipedia.org/wiki/Provins	https://pt.wikipedia.org/wiki/Provins	https://it.wikipedia.org/wiki/Provins	https://nl.wikipedia.org/wiki/Provins	https://da.wikipedia.org/wiki/Provins_(Seine-et-Marne)	https://no.wikipedia.org/wiki/Provins_(by)	https://sv.wikipedia.org/wiki/Provins,_Seine-et-Marne	https://cs.wikipedia.org/wiki/Provins	https://ro.wikipedia.org/wiki/Provins		https://hu.wikipedia.org/wiki/Provins	https://sk.wikipedia.org/wiki/Provins	https://sl.wikipedia.org/wiki/Provins	https://sh.wikipedia.org/wiki/Provins	https://hr.wikipedia.org/wiki/Provins	48.585263	3.3213811	48.5405281	3.247601	48.560149	3.299203	ChIJWdNoYggx70cRAE-MaMOCCwQ	None	Provins	Provins	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77160	77160	postal_code	77160 Provins, France	locality,political	48.5602777778,3.29888888889	Провен	Провен	Provins	True	True	True	/wiki/Provins	Provins	None	None	1
77378	Pringy	2 800	/wiki/Pringy_(Seine-et-Marne)	France	Île-de-France	Seine-et-Marne	Melun	Saint-Fargeau-Ponthierry	Communauté d'agglomération Melun Val de Seine	77310	77378	2 800 hab. (2014)	683 hab./km2	48° 31′ 19″ , 2° 33′ 35″ 	70 m (min. : 40 m) (max. : 79 m)	4,10 km2		Пренжі (Сена і Марна)	Pringy, Seine-et-Marne	Pringy (Seine-et-Marne)	Pringy (Sekwana i Marna)	Pringy (Sena y Marne)	Pringy (Sena e Marne)	Pringy (Senna e Marna)	Pringy (Seine-et-Marne)			Pringy, Seine-et-Marne				Pringy (Seine-et-Marne)	Pringy (Seine-et-Marne)					https://uk.wikipedia.org/wiki/Пренжі_(Сена_і_Марна)	https://en.wikipedia.org/wiki/Pringy,_Seine-et-Marne	https://de.wikipedia.org/wiki/Pringy_(Seine-et-Marne)	https://pl.wikipedia.org/wiki/Pringy_(Sekwana_i_Marna)	https://es.wikipedia.org/wiki/Pringy_(Sena_y_Marne)	https://pt.wikipedia.org/wiki/Pringy_(Sena_e_Marne)	https://it.wikipedia.org/wiki/Pringy_(Senna_e_Marna)	https://nl.wikipedia.org/wiki/Pringy_(Seine-et-Marne)			https://sv.wikipedia.org/wiki/Pringy,_Seine-et-Marne				https://hu.wikipedia.org/wiki/Pringy_(Seine-et-Marne)	https://sk.wikipedia.org/wiki/Pringy_(Seine-et-Marne)				48.5298961	2.5722571	48.5050079	2.5272181	48.521713	2.558354	ChIJ9YvfL27v5UcREE-MaMOCCwQ	None	Pringy	Pringy	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77310	77310	postal_code	77310 Pringy, France	locality,political	48.5219444444,2.55972222222	Пренжи	Пренжі	Pringy	True	True	True	/wiki/Pringy_(Seine-et-Marne)	Pringy	None	None	1
77374	Pontcarré	2 103	/wiki/Pontcarré	France	Île-de-France	Seine-et-Marne	Torcy	Ozoir-la-Ferrière	Communauté de communes du Val Briard	77135	77374	2 103 hab. (2014)	222 hab./km2	48° 48′ 00″ , 2° 42′ 19″ 	Min. 111 m – Max. 119 m	9,46 km2		Понкарре	Pontcarré	Pontcarré	Pontcarré	Pontcarré	Pontcarré	Pontcarré	Pontcarré			Pontcarré				Pontcarré	Pontcarré					https://uk.wikipedia.org/wiki/Понкарре	https://en.wikipedia.org/wiki/Pontcarré	https://de.wikipedia.org/wiki/Pontcarré	https://pl.wikipedia.org/wiki/Pontcarré	https://es.wikipedia.org/wiki/Pontcarré	https://pt.wikipedia.org/wiki/Pontcarré	https://it.wikipedia.org/wiki/Pontcarré	https://nl.wikipedia.org/wiki/Pontcarré			https://sv.wikipedia.org/wiki/Pontcarré				https://hu.wikipedia.org/wiki/Pontcarré	https://sk.wikipedia.org/wiki/Pontcarré				48.815832	2.7355783	48.7754163	2.6763471	48.7927262	2.716449	ChIJ3YBTKG8E5kcRkF7Y4caCCxw	None	Pontcarré	Pontcarré	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77135	77135	postal_code	77135 Pontcarré, France	postal_code	48.8,2.70527777778	None	None	None	True	True	True	/wiki/Pontcarré	Pontcarré	None	None	1
